gene_symbol,half_life_hours
SLC25A40,6.2
SLC25A41,5.301
SLC25A42,5.267
SLC25A43,9.004
SLC25A44,1.96
SLC25A45,4.3
SLC25A46,6.799
SLC25A5,27.665
SLC25A51,7.189
SLC25A53,2.759
SLC25A6,23.805
SLC26A1,5.599
SLC26A11,9.142
SLC26A2,5.071
SLC26A6,17.536
SLC27A1,6.54
SLC27A2,8.404
SLC27A3,7.642
SLC27A4,11.977
SLC27A5,22.06
SLC27A6,21.074
SLC29A1,15.013
SLC29A2,5.454
SLC29A3,2.032
SLC29A4,24.073
SLC2A1,2.796
SLC2A10,8.34
SLC2A11,4.978
SLC2A12,2.977
SLC2A13,4.951
SLC2A3,2.177
SLC2A4,3.523
SLC2A4RG,17.969
SLC2A5,5.82
SLC2A6,6.074
SLC2A8,7.238
SLC2A9,4.95
SLC30A1,0.602
SLC30A10,4.551
SLC30A2,4.588
SLC30A3,7.701
SLC30A4,2.752
SLC30A5,8.459
SLC30A6,4.043
SLC30A7,3.603
SLC30A9,18.962
SLC31A1,13.257
SLC31A2,2.31
SLC33A1,3.876
SLC34A1,6.506
SLC35A1,6.474
SLC35A3,7.713
SLC35A4,6.373
SLC35A5,4.461
SLC35B1,13.495
SLC35B2,9.987
SLC35B3,6.433
SLC35B4,5.703
SLC35C1,1.951
SLC35C2,8.929
SLC35D1,3.099
SLC35D2,14.147
SLC35D3,4.953
SLC35E1,4.779
SLC35E2B,5.616
SLC35E3,5.273
SLC35E4,1.737
SLC35F1,9.175
SLC35F2,7.105
SLC35F3,2.408
SLC35F5,8.308
SLC35F6,4.406
SLC35G1,3.467
SLC35G2,1.778
SLC36A1,4.589
SLC36A4,12.827
SLC37A1,4.091
SLC37A2,4.35
SLC37A3,3.914
SLC37A4,28.783
SLC38A1,5.694
SLC38A10,19.728
SLC38A2,0.962
SLC38A3,10.396
SLC38A5,25.3
SLC38A7,5.373
SLC38A9,5.36
SLC39A1,17.01
SLC39A10,8.956
SLC39A11,8.166
SLC39A13,18.619
SLC39A14,8.936
SLC39A3,6.328
SLC39A4,15.259
SLC39A5,5.895
SLC39A6,14.256
SLC39A7,10.744
SLC39A8,17.733
SLC39A9,6.93
SLC3A2,4.057
SLC40A1,1.85
SLC41A1,3.982
SLC41A2,3.797
SLC41A3,20.989
SLC43A1,9.187
SLC43A2,7.002
SLC43A3,7.124
SLC44A1,15.94
SLC44A2,18.079
SLC44A3,14.314
SLC44A5,8.108
SLC45A3,3.324
SLC46A1,3.241
SLC46A3,3.313
SLC47A1,29.673
SLC48A1,5.054
SLC49A4,5.674
SLC4A11,22.512
SLC4A1AP,5.039
SLC4A2,24.616
SLC4A3,20.693
SLC4A4,3.676
SLC4A5,5.886
SLC4A7,4.789
SLC4A8,7.668
SLC4A9,4.47
SLC50A1,37.555
SLC52A2,8.615
SLC5A10,2.849
SLC5A2,12.279
SLC5A3,3.112
SLC5A5,7.123
SLC5A6,15.493
SLC66A1,2.889
SLC66A2,10.353
SLC6A11,9.526
SLC6A15,6.167
SLC6A16,4.04
SLC6A17,3.295
SLC6A18,6.23
SLC6A19,2.928
SLC6A3,14.548
SLC6A6,6.272
SLC6A7,13.305
SLC6A8,9.411
SLC6A9,4.957
SLC7A1,4.259
SLC7A10,5.591
SLC7A11,4.685
SLC7A2,5.369
SLC7A5,9.811
SLC7A6,8.611
SLC7A6OS,5.183
SLC7A7,7.885
SLC7A8,12.614
SLC8A1,3.831
SLC8A3,7.349
SLC8B1,5.764
SLC9A1,3.879
SLC9A2,3.674
SLC9A3R1,7.421
SLC9A3R2,10.218
SLC9A5,10.181
SLC9A6,4.683
SLC9A7,8.057
SLC9A8,3.805
SLC9A9,6.735
SLC9B2,8.026
SLCO2A1,23.374
SLCO3A1,4.848
SLCO4A1,4.896
SLCO4C1,7.813
SLCO5A1,4.325
SLF1,2.061
SLF2,2.764
SLFN11,2.783
SLFN12,1.819
SLFN13,4.214
SLFN5,2.538
SLFNL1,5.389
SLIT1,13.413
SLIT2,4.273
SLIT3,9.016
SLITRK3,1.147
SLITRK4,3.543
SLITRK5,1.208
SLK,4.783
SLMAP,3.795
SLTM,6.0
SLU7,6.554
SLX4,2.811
SLX4IP,2.293
SLX9,4.502
SMAD1,1.532
SMAD2,4.656
SMAD3,2.367
SMAD4,2.198
SMAD5,2.917
SMAD6,1.231
SMAD7,0.225
SMAD9,4.681
SMAGP,6.072
SMAP1,6.799
SMAP2,6.187
SMARCA1,17.644
SMARCA2,6.04
SMARCA5,11.911
SMARCAD1,2.668
SMARCAL1,5.27
SMARCB1,16.45
SMARCC1,18.905
SMARCC2,14.234
SMARCD1,9.507
SMARCD2,9.122
SMARCD3,12.886
SMARCE1,10.663
SMC1A,21.682
SMC2,14.386
SMC3,4.261
SMC4,5.065
SMC5,5.218
SMC6,6.088
SMCHD1,4.114
SMCO4,4.919
SMCR8,1.178
SMDT1,22.262
SMG1,3.934
SMG5,10.359
SMG6,3.73
SMG7,7.588
SMG8,0.698
SMG9,6.208
SMIM10,8.406
SMIM10L1,4.922
SMIM12,1.996
SMIM13,2.34
SMIM14,12.002
SMIM15,2.52
SMIM19,10.422
SMIM26,4.153
SMIM29,7.911
SMIM3,1.694
SMIM4,14.816
SMIM7,10.238
SMIM8,5.813
SMN1,5.549
SMN2,5.961
SMNDC1,3.088
SMO,6.973
SMOC1,10.343
SMOX,5.764
SMPD1,9.891
SMPD2,10.176
SMPD3,4.384
SMPD4,7.056
SMPDL3A,4.785
SMPDL3B,11.356
SMS,35.551
SMTN,10.684
SMTNL2,1.43
SMU1,10.512
SMUG1,5.195
SMURF1,1.434
SMURF2,1.856
SMYD2,17.395
SMYD3,12.601
SMYD4,2.579
SMYD5,7.6
SNAI1,0.688
SNAI2,0.328
SNAI3,1.769
SNAP23,24.943
SNAP25,9.078
SNAP29,7.107
SNAP47,3.068
SNAPC1,2.193
SNAPC2,3.337
SNAPC3,6.204
SNAPC4,3.587
SNAPC5,7.73
SNAPIN,6.508
SNCA,10.97
SNCB,14.975
SNCG,7.398
SND1,24.616
SNF8,38.953
SNIP1,0.714
SNN,2.266
SNORC,2.408
SNPH,1.958
SNRK,0.561
SNRNP200,24.566
SNRNP25,17.733
SNRNP27,9.073
SNRNP35,1.793
SNRNP40,5.556
SNRNP48,4.115
SNRNP70,10.507
SNRPA,8.102
SNRPA1,11.224
SNRPB,21.032
SNRPB2,15.636
SNRPC,36.502
SNRPD1,8.131
SNRPD2,45.269
SNRPD3,19.789
SNRPE,26.726
SNRPF,24.492
SNRPG,20.072
SNRPN,41.484
SNTA1,22.974
SNTB1,4.683
SNTB2,5.475
SNUPN,5.597
SNW1,4.211
SNX1,10.97
SNX10,9.921
SNX11,3.072
SNX13,4.739
SNX14,11.996
SNX15,16.4
SNX16,2.064
SNX17,12.879
SNX18,2.022
SNX19,7.092
SNX2,7.443
SNX21,3.107
SNX22,8.016
SNX24,10.089
SNX25,5.821
SNX27,3.959
SNX29,3.441
SNX3,21.311
SNX30,3.265
SNX33,1.86
SNX4,7.04
SNX5,6.619
SNX6,15.843
SNX8,6.778
SNX9,3.994
SOAT1,10.904
SOBP,2.002
SOCS1,0.207
SOCS2,1.762
SOCS3,0.138
SOCS4,1.915
SOCS5,1.318
SOCS6,0.567
SOD1,81.741
SOD2,17.969
SOGA1,1.898
SOGA3,3.899
SON,3.744
SORBS1,3.267
SORBS2,4.449
SORBS3,15.236
SORCS2,8.178
SORD,19.668
SORL1,8.129
SORT1,16.567
SOS1,2.465
SOS2,2.961
SOSTDC1,1.576
SOWAHC,0.708
SOX1,0.586
SOX10,1.1
SOX11,1.69
SOX12,2.515
SOX13,1.702
SOX15,3.89
SOX17,1.369
SOX2,0.349
SOX21,1.282
SOX3,4.899
SOX4,0.554
SOX5,1.281
SOX6,1.984
SOX7,0.84
SOX8,1.683
SOX9,0.338
SP1,1.946
SP100,6.307
SP110,6.651
SP140,11.784
SP140L,2.75
SP2,3.817
SP3,1.538
SP4,1.362
SP5,0.904
SP6,1.249
SPA17,22.811
SPACA9,9.016
SPAG1,6.298
SPAG16,21.704
SPAG4,12.13
SPAG5,12.762
SPAG7,6.867
SPAG8,4.803
SPAG9,7.344
SPARC,41.232
SPART,6.37
SPAST,4.534
SPATA13,1.582
SPATA17,12.235
SPATA18,13.15
SPATA2,0.488
SPATA20,33.791
SPATA21,7.101
SPATA25,2.139
SPATA2L,1.154
SPATA5,2.56
SPATA5L1,1.875
SPATA6,8.045
SPATA7,1.839
SPATC1,15.244
SPATC1L,13.481
SPATS1,6.588
SPATS2,5.169
SPATS2L,6.93
SPC25,9.856
SPCS1,40.403
SPCS2,25.533
SPCS3,19.549
SPDEF,8.308
SPDL1,4.707
SPECC1,4.792
SPECC1L,2.316
SPEF1,5.806
SPEF2,6.792
SPEG,7.569
SPEM1,8.572
SPEN,1.419
SPG11,6.257
SPG21,21.225
SPG7,10.089
SPHK1,3.477
SPHK2,4.414
SPI1,11.127
SPIB,3.115
SPICE1,4.733
SPIDR,11.373
SPIN1,4.763
SPIN2B,2.571
SPIN3,2.917
SPIN4,3.121
SPINDOC,3.924
SPINK4,10.202
SPINT1,12.665
SPINT2,43.644
SPIRE1,2.934
SPIRE2,4.631
SPN,8.442
SPNS2,11.133
SPNS3,6.697
SPOCD1,18.638
SPOCK2,6.106
SPON1,21.529
SPON2,5.166
SPOP,2.79
SPOPL,2.537
SPOUT1,4.332
SPPL2A,11.683
SPPL2B,20.174
SPPL3,2.965
SPR,12.576
SPRED1,1.419
SPRED2,1.276
SPRED3,1.404
SPRING1,5.606
SPRN,4.049
SPRTN,1.45
SPRY1,0.182
SPRY2,0.271
SPRY4,0.937
SPRYD3,4.009
SPRYD4,2.849
SPRYD7,7.211
SPSB1,0.541
SPSB2,1.13
SPSB3,12.82
SPSB4,2.376
SPTAN1,17.626
SPTB,7.204
SPTBN1,8.125
SPTBN2,13.941
SPTBN4,7.035
SPTBN5,3.634
SPTLC2,4.522
SPTSSA,7.996
SPTY2D1,1.638
SQLE,4.074
SQSTM1,6.199
SRA1,9.25
SRBD1,3.274
SRCAP,3.231
SRD5A1,22.285
SRD5A3,17.769
SREBF1,6.294
SREBF2,18.189
SREK1,3.801
SREK1IP1,5.178
SRF,3.242
SRFBP1,1.641
SRGAP1,1.299
SRGAP2,2.596
SRGAP2B,3.942
SRGAP2C,2.309
SRGAP3,2.601
SRGN,35.877
SRI,17.062
SRM,25.741
SRP14,94.418
SRP19,3.663
SRP54,17.59
SRP68,4.579
SRP72,13.807
SRP9,36.65
SRPK2,3.387
SRPK3,14.726
SRPRA,8.85
SRPRB,10.135
SRPX,15.956
SRR,9.168
SRRD,2.602
SRRM1,4.875
SRRM2,9.776
SRRM3,4.408
SRRM5,9.066
SRRT,12.84
SRSF1,8.321
SRSF10,5.964
SRSF11,6.071
SRSF12,4.509
SRSF2,5.493
SRSF3,5.768
SRSF4,2.485
SRSF5,4.762
SRSF6,3.466
SRSF7,5.235
SRSF8,2.724
SRSF9,16.5
SRXN1,1.886
SS18,5.725
SS18L1,3.595
SS18L2,2.097
SSB,25.198
SSBP1,26.403
SSBP2,4.065
SSBP3,6.259
SSBP4,15.19
SSC4D,7.019
SSH1,1.99
SSH2,2.044
SSH3,5.898
SSNA1,15.989
SSPN,7.229
SSR1,13.55
SSR2,19.549
SSR3,13.184
SSR4,68.226
SSRP1,29.195
SSTR2,2.337
SSU72,9.42
SSUH2,3.429
SSX2IP,7.07
ST13,40.239
ST14,8.154
ST3GAL1,0.776
ST3GAL2,2.784
ST3GAL3,7.6
ST3GAL4,5.955
ST3GAL5,2.821
ST3GAL6,7.857
ST6GAL1,3.674
ST6GALNAC1,7.069
ST6GALNAC2,3.587
ST6GALNAC3,4.055
ST6GALNAC4,8.055
ST6GALNAC6,7.596
ST7,5.281
ST7L,6.444
ST8SIA2,6.681
ST8SIA4,2.181
ST8SIA5,3.147
ST8SIA6,4.49
STAB1,2.113
STAC,14.96
STAC2,5.659
STAC3,11.506
STAG1,4.207
STAG2,6.849
STAG3,7.43
STAM,2.24
STAM2,3.824
STAMBP,9.264
STAMBPL1,1.806
STAP1,17.271
STAP2,11.077
STARD10,12.36
STARD13,0.412
STARD3,12.556
STARD3NL,10.249
STARD4,4.812
STARD5,2.62
STARD7,4.902
STARD8,1.543
STARD9,3.764
STAT1,9.425
STAT2,10.577
STAT3,10.171
STAT5A,8.224
STAT5B,13.264
STAT6,21.333
STAU1,6.891
STAU2,9.512
STBD1,0.81
STC1,4.499
STC2,2.399
STEAP1,5.722
STEAP1B,4.763
STEAP2,3.736
STEAP3,9.977
STEEP1,7.537
STIL,1.699
STIM1,11.76
STIM2,2.917
STIMATE,6.126
STING1,13.163
STIP1,11.043
STK10,3.883
STK11,4.668
STK11IP,17.132
STK16,7.504
STK17A,1.807
STK17B,1.019
STK19,8.701
STK24,5.756
STK25,21.398
STK26,13.197
STK3,4.224
STK32C,9.219
STK33,6.912
STK35,1.519
STK36,16.383
STK38,4.757
STK38L,5.198
STK39,6.38
STK4,4.534
STK40,5.279
STMN1,43.511
STN1,12.691
STOM,14.321
STOML1,5.618
STOML2,28.061
STON1,2.342
STON2,2.229
STOX1,2.073
STOX2,1.462
STPG1,2.541
STRA6,7.644
STRADA,6.107
STRADB,23.114
STRAP,20.297
STRBP,14.205
STRIP1,2.364
STRIP2,6.773
STRN3,1.687
STRN4,6.01
STS,11.642
STT3A,21.77
STT3B,15.415
STUB1,17.062
STX10,28.841
STX11,0.927
STX12,4.62
STX16,12.192
STX17,7.986
STX18,3.66
STX1A,2.849
STX2,7.022
STX3,5.755
STX4,11.796
STX5,4.932
STX6,2.709
STX7,10.39
STX8,25.045
STXBP1,9.425
STXBP2,51.135
STXBP3,5.125
STXBP4,4.974
STXBP5,3.061
STXBP5L,3.805
STXBP6,6.196
STYK1,3.553
STYX,7.72
STYXL1,18.733
SUB1,33.416
SUCLA2,12.807
SUCLG1,24.368
SUCLG2,35.877
SUCO,2.361
SUDS3,8.222
SUFU,1.915
SUGCT,19.391
SUGP1,4.776
SUGP2,9.11
SUGT1,10.904
SULF1,8.342
SULF2,19.078
SULT1A1,17.769
SULT2B1,8.71
SULT4A1,4.575
SUMF1,13.842
SUMO1,21.354
SUMO2,17.271
SUN1,11.356
SUN2,10.338
SUPT16H,10.433
SUPT20H,4.434
SUPT3H,9.048
SUPT4H1,10.47
SUPT5H,22.262
SUPT6H,7.498
SUPT7L,4.552
SUPV3L1,3.836
SURF1,42.854
SURF2,5.826
SURF4,14.96
SURF6,1.665
SUSD1,10.348
SUSD2,43.247
SUSD3,4.791
SUSD5,7.233
SUSD6,1.333
SUV39H1,1.63
SUV39H2,2.935
SUZ12,2.991
SV2A,10.593
SV2B,2.956
SVBP,5.99
SVEP1,4.425
SVIL,3.279
SVIP,30.312
SWAP70,4.796
SWSAP1,1.441
SWT1,4.792
SYAP1,20.052
SYBU,0.633
SYCE1L,14.592
SYCE2,6.454
SYCP2,8.104
SYCP2L,7.853
SYDE1,4.146
SYDE2,1.625
SYF2,3.439
SYK,9.278
SYMPK,12.614
SYN1,9.387
SYN2,7.462
SYN3,6.744
SYNC,7.118
SYNCRIP,8.572
SYNDIG1,2.194
SYNE1,4.949
SYNE2,8.008
SYNE3,3.124
SYNGAP1,23.613
SYNGR1,25.249
SYNGR4,15.548
SYNJ2,3.4
SYNJ2BP,6.274
SYNM,2.8
SYNPO,5.296
SYNRG,2.653
SYP,7.827
SYPL1,11.247
SYPL2,8.444
SYS1,4.031
SYT1,1.894
SYT10,1.933
SYT11,8.668
SYT12,8.002
SYT16,4.486
SYT17,4.852
SYT2,5.216
SYT3,9.956
SYT5,19.549
SYT6,2.166
SYT8,3.457
SYT9,2.708
SYTL1,4.115
SYTL3,2.992
SYTL4,10.438
SYTL5,9.761
SYVN1,5.071
SZRD1,9.936
TAB1,6.139
TAB2,2.444
TAB3,7.314
TACC1,4.43
TACC2,2.798
TACC3,6.664
TACO1,2.997
TACR2,4.246
TADA1,0.761
TADA2A,3.86
TADA2B,1.066
TADA3,19.293
TAF1,4.026
TAF10,35.914
TAF11,7.385
TAF12,9.846
TAF13,7.579
TAF15,15.19
TAF1A,2.451
TAF1B,3.377
TAF1C,10.464
TAF1D,3.043
TAF2,6.43
TAF3,1.656
TAF4B,2.45
TAF5,1.566
TAF6,34.766
TAF6L,3.026
TAF7,1.884
TAF7L,19.829
TAF8,4.004
TAF9,15.337
TAF9B,22.444
TAFAZZIN,19.809
TAGLN,11.287
TAGLN2,38.874
TAGLN3,2.752
TAL1,1.163
TALDO1,42.68
TAMM41,5.091
TANC1,2.141
TANGO2,7.915
TANGO6,3.968
TANK,2.934
TAOK1,2.02
TAOK2,5.334
TAOK3,3.501
TAP1,13.305
TAP2,35.804
TAPBP,19.234
TAPBPL,4.997
TAPT1,2.784
TARBP2,6.982
TARDBP,4.763
TARS1,7.396
TARS2,9.663
TARS3,5.101
TAS1R1,1.449
TAS2R13,1.651
TAS2R14,2.891
TAS2R3,3.011
TAS2R5,3.556
TASOR,3.365
TASOR2,2.284
TASP1,4.213
TATDN1,7.994
TATDN2,5.394
TATDN3,9.541
TAX1BP1,14.704
TAX1BP3,13.842
TBC1D1,10.593
TBC1D10A,1.378
TBC1D10B,3.026
TBC1D12,1.483
TBC1D13,5.172
TBC1D14,2.311
TBC1D15,7.561
TBC1D16,6.849
TBC1D17,6.98
TBC1D19,9.226
TBC1D2,2.093
TBC1D20,2.333
TBC1D21,5.96
TBC1D22A,7.558
TBC1D22B,2.547
TBC1D24,3.642
TBC1D25,2.594
TBC1D30,1.554
TBC1D31,4.875
TBC1D4,4.711
TBC1D5,13.948
TBC1D7,9.796
TBC1D8,2.386
TBC1D8B,10.539
TBC1D9,2.034
TBC1D9B,18.134
TBCB,29.017
TBCC,0.403
TBCCD1,2.597
TBCD,22.719
TBCEL,4.111
TBCK,5.106
TBK1,1.706
TBKBP1,9.722
TBL1X,4.605
TBL1XR1,4.879
TBL2,4.348
TBL3,14.43
TBP,2.164
TBPL1,1.72
TBR1,1.483
TBRG1,9.027
TBRG4,4.152
TBX1,4.713
TBX18,2.065
TBX19,3.553
TBX2,1.271
TBX21,0.336
TBX3,0.775
TBX6,4.681
TBXA2R,3.771
TBXAS1,14.945
TC2N,13.626
TCAF1,9.663
TCAIM,8.214
TCEA1,20.297
TCEA2,20.946
TCEAL1,4.187
TCEAL3,6.575
TCEAL4,14.526
TCEAL7,1.984
TCEAL8,4.785
TCEAL9,6.186
TCEANC,0.569
TCEANC2,3.086
TCERG1,5.692
TCERG1L,5.337
TCF12,3.952
TCF15,2.014
TCF19,6.653
TCF20,2.064
TCF24,5.665
TCF25,18.6
TCF3,12.55
TCF4,2.844
TCF7,4.665
TCF7L1,4.018
TCF7L2,0.909
TCFL5,6.768
TCHP,3.907
TCIRG1,11.636
TCL1A,16.753
TCN2,34.907
TCOF1,11.665
TCP1,17.644
TCP11L1,5.59
TCP11L2,3.512
TCTA,18.525
TCTE1,5.126
TCTN1,29.373
TCTN2,11.054
TCTN3,11.483
TDG,4.873
TDP1,4.137
TDP2,4.955
TDRD3,3.64
TDRD7,3.463
TDRKH,15.446
TDRP,2.798
TEAD1,3.311
TEAD2,13.097
TEAD3,3.71
TEAD4,3.381
TEC,0.906
TECPR1,9.771
TECPR2,2.155
TECR,40.239
TEDC1,3.623
TEF,1.248
TEFM,1.428
TELO2,16.5
TEN1,16.317
TENM1,6.275
TENM3,4.423
TENM4,3.895
TENT2,3.371
TENT4A,1.6
TENT4B,2.246
TENT5B,0.389
TENT5C,0.502
TEP1,5.235
TEPP,3.252
TEPSIN,5.373
TERF1,6.717
TERF2,2.52
TERF2IP,3.515
TERT,5.627
TES,6.333
TESC,13.44
TESK1,2.524
TESK2,2.857
TESMIN,4.923
TET1,1.631
TET2,1.136
TEX10,3.223
TEX14,3.297
TEX15,6.14
TEX19,1.123
TEX2,2.946
TEX261,23.422
TEX264,7.736
TEX28,8.389
TEX30,3.79
TEX9,7.664
TFAM,6.126
TFAP2A,1.0
TFAP2C,0.622
TFAP2E,3.816
TFAP4,1.382
TFB1M,3.539
TFB2M,3.102
TFCP2,4.882
TFCP2L1,3.262
TFDP1,18.676
TFDP2,8.21
TFE3,17.236
TFG,6.342
TFIP11,1.648
TFPI,13.345
TFPI2,14.63
TFPT,4.32
TFR2,28.29
TFRC,12.525
TGDS,2.592
TGFA,3.683
TGFB1,17.697
TGFB1I1,7.012
TGFB2,1.254
TGFB3,4.989
TGFBI,13.157
TGFBR1,4.734
TGFBR2,1.373
TGFBR3,2.737
TGFBRAP1,2.849
TGIF1,0.383
TGIF2,1.356
TGIF2-RAB5IF,4.562
TGM1,7.187
TGM2,24.994
TGOLN2,8.754
TGS1,1.066
TH,5.284
THADA,3.001
THAP1,1.484
THAP10,2.006
THAP11,1.522
THAP12,3.517
THAP2,2.355
THAP3,1.333
THAP4,4.903
THAP5,2.101
THAP6,2.273
THAP7,1.401
THAP8,2.935
THAP9,1.571
THBD,1.229
THBS1,2.021
THBS3,8.086
THBS4,6.002
THEM4,9.796
THEM6,3.345
THG1L,4.238
THNSL1,3.866
THNSL2,3.576
THOC2,10.073
THOC3,13.543
THOC5,13.137
THOC6,13.612
THOC7,33.416
THOP1,17.769
THRA,8.767
THRAP3,7.74
THRB,2.489
THSD1,1.239
THSD4,9.335
THTPA,7.47
THUMPD1,1.646
THUMPD2,2.346
THUMPD3,2.857
THY1,18.866
THYN1,10.937
TIA1,7.1
TIAL1,5.618
TIAM1,3.147
TICAM1,0.463
TICAM2,1.357
TICRR,0.941
TIE1,15.282
TIFA,0.719
TIGAR,2.397
TIGD1,0.838
TIGD2,0.651
TIGD3,0.739
TIGD4,1.986
TIGD5,0.629
TIGD6,0.742
TIGD7,1.282
TIMELESS,31.313
TIMM10,7.031
TIMM10B,2.853
TIMM13,14.711
TIMM17A,4.307
TIMM17B,50.515
TIMM21,5.495
TIMM22,2.531
TIMM23,5.925
TIMM23B,2.895
TIMM29,1.702
TIMM44,9.967
TIMM50,13.077
TIMM8A,2.403
TIMM8B,19.059
TIMM9,2.362
TIMMDC1,23.422
TIMP1,46.954
TIMP2,16.517
TIMP3,5.756
TIMP4,12.691
TINF2,3.72
TIPARP,0.263
TIPIN,3.131
TIPRL,10.038
TIRAP,1.921
TJAP1,5.485
TK1,17.679
TK2,3.135
TKFC,50.618
TKT,36.539
TKTL2,5.329
TLCD1,1.768
TLCD2,6.755
TLCD3A,3.196
TLCD4,10.29
TLCD5,1.223
TLE1,2.238
TLE2,20.133
TLE3,1.43
TLE4,1.621
TLE6,8.739
TLK1,3.155
TLK2,1.173
TLL1,4.672
TLL2,7.715
TLN1,39.51
TLN2,8.145
TLNRD1,3.279
TLR1,0.696
TLR10,1.299
TLR3,1.402
TLR6,1.995
TLR7,2.58
TLR9,1.357
TLX1,1.653
TLX2,10.491
TLX3,1.964
TM2D1,11.483
TM2D2,2.903
TM4SF1,6.127
TM4SF19,2.737
TM4SF5,11.396
TM6SF1,11.201
TM6SF2,11.448
TM7SF2,12.411
TM7SF3,44.269
TM9SF1,8.931
TM9SF2,21.463
TM9SF3,12.652
TM9SF4,8.819
TMA7,72.511
TMBIM1,10.56
TMBIM4,17.951
TMBIM6,51.656
TMC4,17.86
TMC5,3.211
TMC6,12.143
TMC7,4.185
TMC8,10.502
TMCC1,1.263
TMCC2,2.875
TMCC3,0.648
TMCO1,21.948
TMCO3,11.862
TMCO4,5.711
TMCO6,7.385
TMED1,6.948
TMED10,22.904
TMED2,15.244
TMED3,21.572
TMED4,17.359
TMED5,11.241
TMED7,6.568
TMED7-TICAM2,1.76
TMED8,4.336
TMED9,35.732
TMEM100,0.617
TMEM101,7.381
TMEM102,1.204
TMEM104,5.901
TMEM106B,10.433
TMEM106C,27.33
TMEM107,13.905
TMEM108,4.158
TMEM109,8.451
TMEM11,1.509
TMEM115,1.418
TMEM116,7.821
TMEM117,2.09
TMEM119,11.826
TMEM120B,8.133
TMEM121,2.004
TMEM123,20.946
TMEM125,1.732
TMEM126A,12.978
TMEM126B,13.898
TMEM127,2.017
TMEM129,6.895
TMEM131,5.883
TMEM131L,1.597
TMEM132A,26.862
TMEM132D,2.042
TMEM132E,5.069
TMEM134,27.164
TMEM135,5.75
TMEM138,1.943
TMEM139,2.755
TMEM140,2.374
TMEM141,56.485
TMEM143,14.467
TMEM144,9.212
TMEM147,46.859
TMEM14A,45.453
TMEM14B,29.373
TMEM14C,65.112
TMEM150A,11.224
TMEM150C,5.205
TMEM154,2.873
TMEM156,2.995
TMEM158,6.748
TMEM160,32.644
TMEM161A,23.161
TMEM161B,3.377
TMEM164,7.713
TMEM165,6.125
TMEM167A,11.054
TMEM167B,3.569
TMEM168,3.579
TMEM169,1.359
TMEM17,5.64
TMEM170A,1.682
TMEM171,1.568
TMEM175,29.403
TMEM176B,3.704
TMEM177,0.85
TMEM178B,2.087
TMEM179,26.004
TMEM18,5.877
TMEM181,7.207
TMEM182,6.416
TMEM183A,16.218
TMEM184A,6.824
TMEM184B,6.864
TMEM184C,3.869
TMEM185A,6.433
TMEM185B,2.283
TMEM186,0.769
TMEM187,4.301
TMEM19,11.361
TMEM192,7.257
TMEM198,8.367
TMEM199,3.159
TMEM200A,2.207
TMEM200B,5.981
TMEM200C,0.962
TMEM203,2.214
TMEM204,1.704
TMEM205,49.199
TMEM208,16.005
TMEM209,5.591
TMEM214,10.815
TMEM216,4.097
TMEM217,1.026
TMEM218,14.033
TMEM219,25.846
TMEM222,7.349
TMEM223,2.62
TMEM230,22.811
TMEM231,10.904
TMEM234,4.942
TMEM237,15.517
TMEM241,6.25
TMEM242,6.334
TMEM243,3.81
TMEM245,6.741
TMEM248,4.735
TMEM25,9.292
TMEM251,3.403
TMEM256,45.731
TMEM258,80.424
TMEM259,23.685
TMEM260,6.114
TMEM263,3.771
TMEM265,1.728
TMEM266,5.876
TMEM267,2.714
TMEM268,4.964
TMEM30A,15.082
TMEM33,10.012
TMEM35B,21.246
TMEM37,1.699
TMEM38A,17.359
TMEM38B,33.757
TMEM39A,1.904
TMEM39B,4.175
TMEM41A,1.824
TMEM41B,7.346
TMEM42,4.435
TMEM43,8.925
TMEM44,4.671
TMEM45A,10.544
TMEM47,6.772
TMEM50A,16.959
TMEM50B,10.887
TMEM51,1.005
TMEM53,6.703
TMEM54,71.198
TMEM59,34.978
TMEM59L,23.044
TMEM60,1.083
TMEM62,5.248
TMEM63A,7.131
TMEM63B,16.054
TMEM63C,6.286
TMEM64,3.115
TMEM65,9.292
TMEM67,6.256
TMEM68,2.672
TMEM69,5.641
TMEM70,2.87
TMEM74,0.817
TMEM74B,6.993
TMEM79,2.479
TMEM81,4.602
TMEM86A,1.197
TMEM86B,5.023
TMEM87A,4.056
TMEM87B,6.012
TMEM8B,21.485
TMEM9,25.3
TMEM92,3.023
TMEM94,22.627
TMEM97,5.559
TMEM98,31.123
TMEM9B,5.778
TMF1,2.898
TMIE,3.774
TMLHE,11.624
TMOD1,10.652
TMOD2,8.256
TMOD3,11.772
TMPO,5.853
TMPPE,2.64
TMPRSS2,2.361
TMPRSS6,7.965
TMSB10,49.399
TMSB4X,26.835
TMTC1,7.923
TMTC2,2.245
TMTC3,4.521
TMTC4,8.344
TMUB1,9.416
TMUB2,5.93
TMX1,13.427
TMX2,18.581
TMX3,8.395
TMX4,10.571
TNC,11.037
TNFAIP1,3.132
TNFAIP2,4.506
TNFAIP3,0.794
TNFAIP8,1.434
TNFAIP8L1,1.529
TNFAIP8L2,2.352
TNFAIP8L3,3.239
TNFRSF10A,2.156
TNFRSF10B,2.51
TNFRSF10D,4.072
TNFRSF11A,4.128
TNFRSF11B,2.66
TNFRSF12A,1.625
TNFRSF13B,6.811
TNFRSF13C,7.364
